Molecule	Type	actin cytoskeleton reorganization	actin filament debranching	actin filament polymerization	adhesion strenghtening and intraluminal crawling	ameboidal-type cell migration	angiogenesis	anti-inflammatory molecule gene expression	apoptotic cell clearance	apoptotic process	capture rolling	cell adhesion	cell motility	cytokine production involved in inflammatory response	degradation of membrane-associated molecules	destruction of pathogens	digestion of microbes/particles/...	endosomal vesicle fusion	endothelial cell proliferation	endothelial migration	epithelial cell proliferation involved in lung morphogenesis	epithelium regeneration	establishment of cell polarity	fatty acid synthesis	fibroblast efferocytosis	fibroblast migration	firm adhesion	focal adhesion	formation of intraluminal vesicles	fusion with late endosomes	gluconeogenese	glycogen synthesis	glycolysis	hypothermia	keratinocyte migration	keratinocyte proliferation	ketogenic acid synthesis	leukocyte migration	leukotriene synthesis	lipoxin synthesis	lymphocyte chemotaxis	m1 phenotype and behavior	m2 phenotype and behavior	macrophage clearance	macrophage derived foam cell differentiation	macrophage differentiation	maresin synthesis	membrane hyperpolarization	microtubule cytoskeleton organization	microtubule-based movement	monocyte chemotaxis	monocyte extravasation	myeloid dendritic cell differentiation	myosin ii filament organization	natural killer cell chemotaxis	neurotrophy	neutrophil apoptotic process	neutrophil chemotaxis	neutrophil extravasation	nf-κb response	p38mapk cascade	pamp recognition	phagocytic cup	phagocytosis, engulfment	phagosome maturation	phagosome sealing	phagosome-lysosome fusion	platelet activation	platelet aggregation	platelet degranulation	pmn infiltration	positive regulation of acute inflammatory response	positive regulation of cellular response to insulin stimulus	positive regulation of vascular permeability	prostaglandin synthesis	protectin synthesis	reactive oxygen species metabolic process	recognition of a target particle	regulation of actin cytoskeleton reorganization	regulation of acute inflammatory response	resolution of airway inflammation	resolution of edema	resolvin synthesis	response to endoplasmic reticulum stress	sensory perception of pain	site of dna damage	slow rolling	stat3 pathway	thromboxan synthesis	tissue homeostasis	unknown signalling cascades	uptake of srbc	vascular associated smooth muscle cell migration	vasoconstriction	vasodilation	wound constriction	wound healing
ITCH	PROTEIN	-14	17	13	-14	14	12	0	10	7	-15	16	-14	0	0	-14	16	16	13	0	0	14	-14	18	0	0	12	-15	0	0	17	19	14	0	-7	-13	16	0	-19	12	0	-11	10	0	11	-11	12	15	-14	0	0	-14	-11	12	-12	0	11	14	12	0	-11	3	15	12	13	12	0	14	14	14	0	-11	0	13	-13	-16	14	15	15	14	0	0	12	11	0	7	-14	-14	-13	-15	11	0	14	-15	-15	0	16
LPS	UNKNOWN	6	-9	7	5	8	9	0	-5	4	9	7	6	0	0	-8	-13	-13	10	0	0	8	6	15	0	0	4	-10	0	0	12	14	11	0	6	6	13	0	-11	6	0	5	4	0	2	3	6	10	-7	0	0	-8	5	9	6	0	-6	5	-6	0	5	8	9	3	-10	-9	0	6	6	8	0	-6	0	-7	6	8	-5	-7	7	8	0	0	6	2	0	4	5	-8	7	8	2	0	8	8	-8	0	9
Lipoprotein	UNKNOWN	-17	20	16	-17	17	15	0	13	10	-18	-19	-17	0	0	-17	19	19	16	0	0	17	-17	21	0	0	15	-18	0	0	20	22	17	0	-12	-16	19	0	-22	15	0	-14	13	0	14	-14	15	18	-17	0	0	-17	-14	15	-15	0	14	-17	15	0	-14	8	18	15	16	15	0	17	17	17	0	-14	0	16	-16	-19	17	18	18	17	0	0	15	14	0	10	-17	-17	-16	-18	14	0	17	-18	-18	0	19
MALT1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K14	PROTEIN	-10	13	9	-10	10	8	0	6	3	-11	12	-10	0	0	-10	12	12	9	0	0	10	-10	14	0	0	8	-11	0	0	13	15	10	0	-9	-9	12	0	-15	8	0	-7	6	0	7	-7	8	11	-10	0	0	-10	-7	8	-8	0	7	10	8	0	-7	-10	11	8	9	8	0	10	10	10	0	-7	0	9	-9	-12	10	11	11	10	0	0	8	7	0	3	-10	-10	-9	-11	7	0	10	-11	-11	0	12
MAP3K7	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK6	PROTEIN	-10	13	9	-10	10	8	0	6	3	-11	12	-10	0	0	-10	12	12	9	0	0	10	-10	14	0	0	8	-11	0	0	13	15	10	0	-2	-9	12	0	-15	8	0	-7	6	0	7	-7	8	11	-10	0	0	-10	-7	8	-8	0	7	10	8	0	-7	-10	11	8	9	8	0	10	10	10	0	-7	0	9	-9	-12	10	11	11	10	0	0	8	7	0	3	-10	-10	-9	-11	7	0	10	-11	-11	0	12
MAVS	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDA5	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDP	UNKNOWN	-14	17	13	-14	14	12	0	10	7	-15	16	-14	0	0	-14	16	16	13	0	0	14	-14	18	0	0	12	-15	0	0	17	19	14	0	-7	-13	16	0	-19	12	0	-11	10	0	11	-11	12	15	-14	0	0	-14	-11	12	-12	0	11	14	12	0	-11	3	15	12	13	12	0	14	14	14	0	-11	0	13	-13	-16	14	15	15	14	0	0	12	11	0	7	-14	-14	-13	-15	11	0	14	-15	-15	0	16
MYD88	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFATC	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFKBIA	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOD2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOD1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NLR family	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIPK2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOD1_RIPK2	COMPLEX	-12	15	11	-12	12	10	0	8	5	-13	14	-12	0	0	-12	14	14	11	0	0	12	-12	16	0	0	10	-13	0	0	15	17	12	0	-5	-11	14	0	-17	10	0	-9	8	0	9	-9	10	13	-12	0	0	-12	-9	10	-10	0	9	12	10	0	-9	1	13	10	11	10	0	12	12	12	0	-9	0	11	-11	-14	12	13	13	12	0	0	10	9	0	5	-12	-12	-11	-13	9	0	12	-13	-13	0	14
NOD2_RIPK2	COMPLEX	-12	15	11	-12	12	10	0	8	5	-13	14	-12	0	0	-12	14	14	11	0	0	12	-12	16	0	0	10	-13	0	0	15	17	12	0	-5	-11	14	0	-17	10	0	-9	8	0	9	-9	10	13	-12	0	0	-12	-9	10	-10	0	9	12	10	0	-9	1	13	10	11	10	0	12	12	12	0	-9	0	11	-11	-14	12	13	13	12	0	0	10	9	0	5	-12	-12	-11	-13	9	0	12	-13	-13	0	14
PLGC2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCD	PROTEIN	-13	16	12	-13	13	11	0	9	6	-14	15	-13	0	0	-13	15	15	12	0	0	13	-13	17	0	0	11	-14	0	0	16	18	13	0	-12	-12	15	0	-18	11	0	-10	9	0	10	-10	11	14	-13	0	0	-13	-10	11	-11	0	10	13	11	0	-10	-13	14	11	12	11	0	13	13	13	0	-10	0	12	-12	-15	13	14	14	13	0	0	11	10	0	6	-13	-13	-12	-14	10	0	13	-14	-14	0	15
Pellino E3	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF135	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SARM	PROTEIN	-11	-14	-11	10	-12	-10	0	-8	-5	13	12	-11	0	0	12	-14	-14	-11	0	0	-12	-11	-16	0	0	-10	13	0	0	-15	-17	-12	0	-10	-10	-14	0	-16	-10	0	-8	-8	0	-9	-9	-10	-13	-12	0	0	12	-9	-10	-9	0	-9	10	-10	0	9	-4	-13	-10	-11	-10	0	11	11	-12	0	9	0	-11	-10	13	-12	-12	12	-12	0	0	-10	-9	0	-5	10	12	-10	13	-9	0	-12	13	-13	0	-14
SYK	PROTEIN	5	4	4	4	5	-9	0	3	-4	11	9	3	0	0	5	7	7	-10	0	0	5	3	13	0	0	7	-10	0	0	12	14	9	0	8	8	11	0	-13	8	0	-7	6	0	7	3	8	7	-9	0	0	6	7	3	8	0	7	4	7	0	7	9	6	6	4	3	0	5	5	5	0	-7	0	5	8	10	-10	2	5	5	0	0	8	7	0	4	7	6	8	5	5	0	5	5	-5	0	7
TBK1	PROTEIN	-9	-12	9	-8	10	8	0	6	3	-11	-10	-9	0	0	-10	12	12	9	0	0	10	-9	14	0	0	-8	-11	0	0	13	15	10	0	8	8	12	0	14	8	0	6	6	0	7	-7	8	11	-10	0	0	-10	-7	8	7	0	7	-8	8	0	-7	-10	11	8	9	8	0	-9	-9	10	0	-7	0	9	8	-11	10	-10	-10	10	0	0	8	7	0	3	-8	-10	8	-11	7	0	10	-11	-11	0	-12
TICAM1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TICAM2	PROTEIN	-12	-15	12	-11	13	11	0	9	6	-14	-13	-12	0	0	-13	15	15	12	0	0	13	-12	17	0	0	-11	-14	0	0	16	18	13	0	11	11	15	0	17	11	0	9	9	0	10	-10	11	14	-13	0	0	-13	-10	11	10	0	10	-11	11	0	-10	5	14	11	12	11	0	-12	-12	13	0	-10	0	12	11	-14	13	-13	-13	13	0	0	11	10	0	6	-11	-13	11	-14	10	0	13	-14	-14	0	-15
TIRAP	PROTEIN	-14	17	13	-14	14	12	0	10	7	-15	-16	-14	0	0	-14	16	16	13	0	0	14	-14	18	0	0	12	-15	0	0	17	19	14	0	-9	-13	16	0	-19	12	0	-11	10	0	11	-11	12	15	-14	0	0	-14	-11	12	-12	0	11	-14	12	0	-11	5	15	12	13	12	0	14	14	14	0	-11	0	13	-13	-16	14	15	15	14	0	0	12	11	0	7	-14	-14	-13	-15	11	0	14	-15	-15	0	16
TLR3	PROTEIN	-12	-15	12	-11	13	11	0	9	6	-14	-13	-12	0	0	-13	15	15	12	0	0	13	-12	17	0	0	-11	-14	0	0	16	18	13	0	11	11	15	0	17	11	0	9	9	0	10	-10	11	14	-13	0	0	-13	-10	11	10	0	10	-11	11	0	-10	5	14	11	12	11	0	-12	-12	13	0	-10	0	12	11	-14	13	-13	-13	13	0	0	11	10	0	6	-11	-13	11	-14	10	0	13	-14	-14	0	-15
TLR5	PROTEIN	-12	15	11	-12	12	10	0	8	5	-13	14	-12	0	0	-12	14	14	11	0	0	12	-12	16	0	0	10	-13	0	0	15	17	12	0	-9	-11	14	0	-17	10	0	-9	8	0	9	-9	10	13	-12	0	0	-12	-9	10	-10	0	9	12	10	0	-9	3	13	10	11	10	0	12	12	12	0	-9	0	11	-11	-14	12	13	13	12	0	0	10	9	0	5	-12	-12	-11	-13	9	0	12	-13	-13	0	14
TLR7/8	PROTEIN	-12	15	11	-12	12	10	0	8	5	-13	14	-12	0	0	-12	14	14	11	0	0	12	-12	16	0	0	10	-13	0	0	15	17	12	0	-9	-11	14	0	-17	10	0	-9	8	0	9	-9	10	13	-12	0	0	-12	-9	10	-10	0	9	12	10	0	-9	3	13	10	11	10	0	12	12	12	0	-9	0	11	-11	-14	12	13	13	12	0	0	10	9	0	5	-12	-12	-11	-13	9	0	12	-13	-13	0	14
TLR9	PROTEIN	-12	15	11	-12	12	10	0	8	5	-13	14	-12	0	0	-12	14	14	11	0	0	12	-12	16	0	0	10	-13	0	0	15	17	12	0	-9	-11	14	0	-17	10	0	-9	8	0	9	-9	10	13	-12	0	0	-12	-9	10	-10	0	9	12	10	0	-9	3	13	10	11	10	0	12	12	12	0	-9	0	11	-11	-14	12	13	13	12	0	0	10	9	0	5	-12	-12	-11	-13	9	0	12	-13	-13	0	14
TRAF2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF3	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF5	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAF6	PROTEIN	-13	16	12	-13	13	11	0	9	6	-14	15	-13	0	0	-13	15	15	12	0	0	13	-13	17	0	0	11	-14	0	0	16	18	13	0	-5	-12	15	0	-18	11	0	-10	9	0	10	-10	11	14	-13	0	0	-13	-10	11	-11	0	10	13	11	0	-10	3	14	11	12	11	0	13	13	13	0	-10	0	12	-12	-15	13	14	14	13	0	0	11	10	0	6	-13	-13	-12	-14	10	0	13	-14	-14	0	15
TRIM25	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Triacyl lipoprotein	UNKNOWN	-17	20	16	-17	17	15	0	13	10	-18	-19	-17	0	0	-17	19	19	16	0	0	17	-17	21	0	0	15	-18	0	0	20	22	17	0	-12	-16	19	0	-22	15	0	-14	13	0	14	-14	15	18	-17	0	0	-17	-14	15	-15	0	14	-17	15	0	-14	8	18	15	16	15	0	17	17	17	0	-14	0	16	-16	-19	17	18	18	17	0	0	15	14	0	10	-17	-17	-16	-18	14	0	17	-18	-18	0	19
Type 1 IFNs	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBC	PROTEIN	-12	15	11	-12	12	10	0	8	5	-13	14	-12	0	0	-12	14	14	11	0	0	12	-12	16	0	0	10	-13	0	0	15	17	12	0	-4	-11	14	0	-17	10	0	-9	8	0	9	-9	10	13	-12	0	0	-12	-9	10	-10	0	9	12	10	0	-9	2	13	10	11	10	0	12	12	12	0	-9	0	11	-11	-14	12	13	13	12	0	0	10	9	0	5	-12	-12	-11	-13	9	0	12	-13	-13	0	14
b-Glucan	UNKNOWN	8	7	7	7	8	11	0	6	6	-14	12	6	0	0	8	10	10	12	0	0	8	6	16	0	0	10	-12	0	0	14	16	12	0	7	7	14	0	-12	9	0	-10	9	0	10	5	11	10	-12	0	0	9	-10	6	-11	0	10	7	10	0	-10	-9	9	3	7	6	0	8	8	8	0	-10	0	8	7	9	-13	5	8	8	0	0	9	10	0	6	10	9	11	8	2	0	8	8	-8	0	10
dsRNA	RNA	-13	-16	13	-12	14	12	0	10	7	-15	-14	-13	0	0	-14	16	16	13	0	0	14	-13	18	0	0	-12	-15	0	0	17	19	14	0	12	12	16	0	18	12	0	10	10	0	11	-11	12	15	-14	0	0	-14	-11	12	11	0	11	-12	12	0	-11	4	15	12	13	12	0	-13	-13	14	0	-11	0	13	12	-15	14	-14	-14	14	0	0	12	11	0	7	-12	-14	12	-15	11	0	14	-15	-15	0	-16
ssRNA	RNA	-13	16	12	-13	13	11	0	9	6	-14	15	-13	0	0	-13	15	15	12	0	0	13	-13	17	0	0	11	-14	0	0	16	18	13	0	-10	-12	15	0	-18	11	0	-10	9	0	10	-10	11	14	-13	0	0	-13	-10	11	-11	0	10	13	11	0	-10	4	14	11	12	11	0	13	13	13	0	-10	0	12	-12	-15	13	14	14	13	0	0	11	10	0	6	-13	-13	-12	-14	10	0	13	-14	-14	0	15
UBE2N	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2V1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ubiquitin conjugating enzyme	COMPLEX	-13	16	12	-13	13	11	0	9	6	-14	15	-13	0	0	-13	15	15	12	0	0	13	-13	17	0	0	11	-14	0	0	16	18	13	0	-5	-12	15	0	-18	11	0	-10	9	0	10	-10	11	14	-13	0	0	-13	-10	11	-11	0	10	13	11	0	-10	3	14	11	12	11	0	13	13	13	0	-10	0	12	-12	-15	13	14	14	13	0	0	11	10	0	6	-13	-13	-12	-14	10	0	13	-14	-14	0	15
ubiquitin-proteasome complex	UNKNOWN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TICAM1:TRAF3:TRAF6	COMPLEX	-10	-13	10	-9	11	9	0	7	4	-12	-11	-10	0	0	-11	13	13	10	0	0	11	-10	15	0	0	-9	-12	0	0	14	16	11	0	9	9	13	0	15	9	0	7	7	0	8	-8	9	12	-11	0	0	-11	-8	9	8	0	8	-9	9	0	-8	3	12	9	10	9	0	-10	-10	11	0	-8	0	10	9	-12	11	-11	-11	11	0	0	9	8	0	4	-9	-11	9	-12	8	0	11	-12	-12	0	-13
NFKB1:NFKBIA	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFKB1:NFKBIA	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYD88:IRAK4:IRAK1:IRAK2	COMPLEX	-12	15	11	-12	12	10	0	8	5	-13	-14	-12	0	0	-12	14	14	11	0	0	12	-12	16	0	0	10	-13	0	0	15	17	12	0	-7	-11	14	0	-17	10	0	-9	8	0	9	-9	10	13	-12	0	0	-12	-9	10	-10	0	9	-12	10	0	-9	3	13	10	11	10	0	12	12	12	0	-9	0	11	-11	-14	12	13	13	12	0	0	10	9	0	5	-12	-12	-11	-13	9	0	12	-13	-13	0	14
MYD88:IRAK4	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR1:TLR2	COMPLEX	-15	18	14	-15	15	13	0	11	8	-16	-17	-15	0	0	-15	17	17	14	0	0	15	-15	19	0	0	13	-16	0	0	18	20	15	0	-10	-14	17	0	-20	13	0	-12	11	0	12	-12	13	16	-15	0	0	-15	-12	13	-13	0	12	-15	13	0	-12	6	16	13	14	13	0	15	15	15	0	-12	0	14	-14	-17	15	16	16	15	0	0	13	12	0	8	-15	-15	-14	-16	12	0	15	-16	-16	0	17
TLR6	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR2:TLR6	COMPLEX	-15	18	14	-15	15	13	0	11	8	-16	-17	-15	0	0	-15	17	17	14	0	0	15	-15	19	0	0	13	-16	0	0	18	20	15	0	-10	-14	17	0	-20	13	0	-12	11	0	12	-12	13	16	-15	0	0	-15	-12	13	-13	0	12	-15	13	0	-12	6	16	13	14	13	0	15	15	15	0	-12	0	14	-14	-17	15	16	16	15	0	0	13	12	0	8	-15	-15	-14	-16	12	0	15	-16	-16	0	17
MD2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
