Molecule	Type	actin cytoskeleton reorganization	actin filament debranching	actin filament polymerization	adhesion strenghtening and intraluminal crawling	ameboidal-type cell migration	angiogenesis	anti-inflammatory molecule gene expression	apoptotic cell clearance	apoptotic process	capture rolling	cell adhesion	cell motility	cytokine production involved in inflammatory response	degradation of membrane-associated molecules	destruction of pathogens	digestion of microbes/particles/...	endosomal vesicle fusion	endothelial cell proliferation	endothelial migration	epithelial cell proliferation involved in lung morphogenesis	epithelium regeneration	establishment of cell polarity	fatty acid synthesis	fibroblast efferocytosis	fibroblast migration	firm adhesion	focal adhesion	formation of intraluminal vesicles	fusion with late endosomes	gluconeogenese	glycogen synthesis	glycolysis	hypothermia	keratinocyte migration	keratinocyte proliferation	ketogenic acid synthesis	leukocyte migration	leukotriene synthesis	lipoxin synthesis	lymphocyte chemotaxis	m1 phenotype and behavior	m2 phenotype and behavior	macrophage clearance	macrophage derived foam cell differentiation	macrophage differentiation	maresin synthesis	membrane hyperpolarization	microtubule cytoskeleton organization	microtubule-based movement	monocyte chemotaxis	monocyte extravasation	myeloid dendritic cell differentiation	myosin ii filament organization	natural killer cell chemotaxis	neurotrophy	neutrophil apoptotic process	neutrophil chemotaxis	neutrophil extravasation	nf-κb response	p38mapk cascade	pamp recognition	phagocytic cup	phagocytosis, engulfment	phagosome maturation	phagosome sealing	phagosome-lysosome fusion	platelet activation	platelet aggregation	platelet degranulation	pmn infiltration	positive regulation of acute inflammatory response	positive regulation of cellular response to insulin stimulus	positive regulation of vascular permeability	prostaglandin synthesis	protectin synthesis	reactive oxygen species metabolic process	recognition of a target particle	regulation of actin cytoskeleton reorganization	regulation of acute inflammatory response	resolution of airway inflammation	resolution of edema	resolvin synthesis	response to endoplasmic reticulum stress	sensory perception of pain	site of dna damage	slow rolling	stat3 pathway	thromboxan synthesis	tissue homeostasis	unknown signalling cascades	uptake of srbc	vascular associated smooth muscle cell migration	vasoconstriction	vasodilation	wound constriction	wound healing
PGK1	PROTEIN	10	14	13	13	14	-13	0	-13	-12	14	-13	9	0	0	11	17	17	16	0	0	11	-13	12	0	-13	12	-13	0	0	5	7	4	0	13	13	10	0	-18	-14	0	-12	-12	0	-14	11	-14	13	14	0	0	12	12	13	-14	0	12	10	11	0	12	12	15	10	14	13	0	9	9	11	0	-12	0	11	-13	15	14	12	10	11	0	0	-14	-14	0	12	-13	12	-14	11	9	0	-14	11	-11	0	12
PGK2	PROTEIN	10	14	13	13	14	-13	0	-13	-12	14	-13	9	0	0	11	17	17	16	0	0	11	-13	12	0	-13	12	-13	0	0	5	7	4	0	13	13	10	0	-18	-14	0	-12	-12	0	-14	11	-14	13	14	0	0	12	12	13	-14	0	12	10	11	0	12	12	15	10	14	13	0	9	9	11	0	-12	0	11	-13	15	14	12	10	11	0	0	-14	-14	0	12	-13	12	-14	11	9	0	-14	11	-11	0	12
Phosphoglycerate Kinase	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKLR	PROTEIN	9	13	12	12	13	-12	0	-12	-11	13	-12	8	0	0	10	16	16	15	0	0	10	-12	9	0	-12	11	-12	0	0	8	10	1	0	12	12	7	0	-17	-13	0	-11	-11	0	-13	10	-13	12	13	0	0	11	11	12	-13	0	11	9	10	0	11	11	14	9	13	12	0	8	8	10	0	-11	0	10	-12	14	13	11	9	10	0	0	-13	-13	0	11	-12	11	-13	10	8	0	-13	10	-10	0	11
PKM2	PROTEIN	9	13	12	12	13	-12	0	-12	-11	13	-12	8	0	0	10	16	16	15	0	0	10	-12	9	0	-12	11	-12	0	0	8	10	1	0	12	12	7	0	-17	-13	0	-11	-11	0	-13	10	-13	12	13	0	0	11	11	12	-13	0	11	9	10	0	11	11	14	9	13	12	0	8	8	10	0	-11	0	10	-12	14	13	11	9	10	0	0	-13	-13	0	11	-12	11	-13	10	8	0	-13	10	-10	0	11
Pyruvate Kinase	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sorbitol	SIMPLE_MOLECULE	14	18	17	17	18	-17	0	-17	-16	18	-17	13	0	0	15	21	21	20	0	0	15	-17	16	0	-17	16	-17	0	0	4	6	8	0	17	17	14	0	-22	-18	0	-16	-16	0	-18	15	-18	17	18	0	0	16	16	17	-18	0	16	14	15	0	16	16	19	14	18	17	0	13	13	15	0	-16	0	15	-17	19	18	16	14	15	0	0	-18	-18	0	16	-17	16	-18	15	13	0	-18	15	-15	0	16
AKR1B1	PROTEIN	15	19	18	18	19	-18	0	-18	-17	19	-18	14	0	0	16	22	22	21	0	0	16	-18	17	0	-18	17	-18	0	0	5	7	9	0	18	18	15	0	-23	-19	0	-17	-17	0	-19	16	-19	18	19	0	0	17	17	18	-19	0	17	15	16	0	17	17	20	15	19	18	0	14	14	16	0	-17	0	16	-18	20	19	17	15	16	0	0	-19	-19	0	17	-18	17	-19	16	14	0	-19	16	-16	0	17
Fructose	SIMPLE_MOLECULE	13	17	16	16	17	-16	0	-16	-15	17	-16	12	0	0	14	20	20	19	0	0	14	-16	15	0	-16	15	-16	0	0	3	5	7	0	16	16	13	0	-21	-17	0	-15	-15	0	-17	14	-17	16	17	0	0	15	15	16	-17	0	15	13	14	0	15	15	18	13	17	16	0	12	12	14	0	-15	0	14	-16	18	17	15	13	14	0	0	-17	-17	0	15	-16	15	-17	14	12	0	-17	14	-14	0	15
Fructose-1-Phosphate	SIMPLE_MOLECULE	13	17	16	16	17	-16	0	-16	-15	17	-16	12	0	0	14	20	20	19	0	0	14	-16	15	0	-16	15	-16	0	0	5	7	7	0	16	16	13	0	-21	-17	0	-15	-15	0	-17	14	-17	16	17	0	0	15	15	16	-17	0	15	13	14	0	15	15	18	13	17	16	0	12	12	14	0	-15	0	14	-16	18	17	15	13	14	0	0	-17	-17	0	15	-16	15	-17	14	12	0	-17	14	-14	0	15
Glucose-1-Phosphate	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORD	PROTEIN	14	18	17	17	18	-17	0	-17	-16	18	-17	13	0	0	15	21	21	20	0	0	15	-17	16	0	-17	16	-17	0	0	4	6	8	0	17	17	14	0	-22	-18	0	-16	-16	0	-18	15	-18	17	18	0	0	16	16	17	-18	0	16	14	15	0	16	16	19	14	18	17	0	13	13	15	0	-16	0	15	-17	19	18	16	14	15	0	0	-18	-18	0	16	-17	16	-18	15	13	0	-18	15	-15	0	16
PGM1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGM2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGM3	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGM5	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phosphoglucomutase	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mannose-6-Phosphate	SIMPLE_MOLECULE	13	17	16	16	17	-16	0	-16	-15	17	-16	12	0	0	14	20	20	19	0	0	14	-16	15	0	-16	15	-16	0	0	3	5	7	0	16	16	13	0	-21	-17	0	-15	-15	0	-17	14	-17	16	17	0	0	15	15	16	-17	0	15	13	14	0	15	15	18	13	17	16	0	12	12	14	0	-15	0	14	-16	18	17	15	13	14	0	0	-17	-17	0	15	-16	15	-17	14	12	0	-17	14	-14	0	15
KHK	PROTEIN	14	18	17	17	18	-17	0	-17	-16	18	-17	13	0	0	15	21	21	20	0	0	15	-17	16	0	-17	16	-17	0	0	6	8	8	0	17	17	14	0	-22	-18	0	-16	-16	0	-18	15	-18	17	18	0	0	16	16	17	-18	0	16	14	15	0	16	16	19	14	18	17	0	13	13	15	0	-16	0	15	-17	19	18	16	14	15	0	0	-18	-18	0	16	-17	16	-18	15	13	0	-18	15	-15	0	16
MPI	PROTEIN	13	17	16	16	17	-16	0	-16	-15	17	-16	12	0	0	14	20	20	19	0	0	14	-16	15	0	-16	15	-16	0	0	3	5	7	0	16	16	13	0	-21	-17	0	-15	-15	0	-17	14	-17	16	17	0	0	15	15	16	-17	0	15	13	14	0	15	15	18	13	17	16	0	12	12	14	0	-15	0	14	-16	18	17	15	13	14	0	0	-17	-17	0	15	-16	15	-17	14	12	0	-17	14	-14	0	15
Mannose	SIMPLE_MOLECULE	14	18	17	17	18	-17	0	-17	-16	18	-17	13	0	0	15	21	21	20	0	0	15	-17	16	0	-17	16	-17	0	0	4	6	8	0	17	17	14	0	-22	-18	0	-16	-16	0	-18	15	-18	17	18	0	0	16	16	17	-18	0	16	14	15	0	16	16	19	14	18	17	0	13	13	15	0	-16	0	15	-17	19	18	16	14	15	0	0	-18	-18	0	16	-17	16	-18	15	13	0	-18	15	-15	0	16
Dihydroxyacetone-Phosphate	SIMPLE_MOLECULE	12	16	15	15	16	-15	0	-15	-14	16	-15	11	0	0	13	19	19	18	0	0	13	-15	14	0	-15	14	-15	0	0	4	6	6	0	15	15	12	0	-20	-16	0	-14	-14	0	-16	13	-16	15	16	0	0	14	14	15	-16	0	14	12	13	0	14	14	17	12	16	15	0	11	11	13	0	-14	0	13	-15	17	16	14	12	13	0	0	-16	-16	0	14	-15	14	-16	13	11	0	-16	13	-13	0	14
ALDOB	PROTEIN	13	17	16	16	17	-16	0	-16	-15	17	-16	12	0	0	14	20	20	19	0	0	14	-16	15	0	-16	15	-16	0	0	5	7	7	0	16	16	13	0	-21	-17	0	-15	-15	0	-17	14	-17	16	17	0	0	15	15	16	-17	0	15	13	14	0	15	15	18	13	17	16	0	12	12	14	0	-15	0	14	-16	18	17	15	13	14	0	0	-17	-17	0	15	-16	15	-17	14	12	0	-17	14	-14	0	15
Glyceraldehyde	SIMPLE_MOLECULE	12	16	15	15	16	-15	0	-15	-14	16	-15	11	0	0	13	19	19	18	0	0	13	-15	14	0	-15	14	-15	0	0	4	6	6	0	15	15	12	0	-20	-16	0	-14	-14	0	-16	13	-16	15	16	0	0	14	14	15	-16	0	14	12	13	0	14	14	17	12	16	15	0	11	11	13	0	-14	0	13	-15	17	16	14	12	13	0	0	-16	-16	0	14	-15	14	-16	13	11	0	-16	13	-13	0	14
Glycerol-3-Phosphate	SIMPLE_MOLECULE	13	17	16	16	17	-16	0	-16	-15	17	-16	12	0	0	14	20	20	19	0	0	14	-16	15	0	-16	15	-16	0	0	5	7	7	0	16	16	13	0	-21	-17	0	-15	-15	0	-17	14	-17	16	17	0	0	15	15	16	-17	0	15	13	14	0	15	15	18	13	17	16	0	12	12	14	0	-15	0	14	-16	18	17	15	13	14	0	0	-17	-17	0	15	-16	15	-17	14	12	0	-17	14	-14	0	15
Glycerol	SIMPLE_MOLECULE	14	18	17	17	18	-17	0	-17	-16	18	-17	13	0	0	15	21	21	20	0	0	15	-17	16	0	-17	16	-17	0	0	6	8	8	0	17	17	14	0	-22	-18	0	-16	-16	0	-18	15	-18	17	18	0	0	16	16	17	-18	0	16	14	15	0	16	16	19	14	18	17	0	13	13	15	0	-16	0	15	-17	19	18	16	14	15	0	0	-18	-18	0	16	-17	16	-18	15	13	0	-18	15	-15	0	16
TKFC	PROTEIN	12	16	15	15	16	-15	0	-15	-14	16	-15	11	0	0	13	19	19	18	0	0	13	-15	14	0	-15	14	-15	0	0	4	6	6	0	15	15	12	0	-20	-16	0	-14	-14	0	-16	13	-16	15	16	0	0	14	14	15	-16	0	14	12	13	0	14	14	17	12	16	15	0	11	11	13	0	-14	0	13	-15	17	16	14	12	13	0	0	-16	-16	0	14	-15	14	-16	13	11	0	-16	13	-13	0	14
GK	PROTEIN	14	18	17	17	18	-17	0	-17	-16	18	-17	13	0	0	15	21	21	20	0	0	15	-17	16	0	-17	16	-17	0	0	6	8	8	0	17	17	14	0	-22	-18	0	-16	-16	0	-18	15	-18	17	18	0	0	16	16	17	-18	0	16	14	15	0	16	16	19	14	18	17	0	13	13	15	0	-16	0	15	-17	19	18	16	14	15	0	0	-18	-18	0	16	-17	16	-18	15	13	0	-18	15	-15	0	16
GPD1	PROTEIN	13	17	16	16	17	-16	0	-16	-15	17	-16	12	0	0	14	20	20	19	0	0	14	-16	15	0	-16	15	-16	0	0	5	7	7	0	16	16	13	0	-21	-17	0	-15	-15	0	-17	14	-17	16	17	0	0	15	15	16	-17	0	15	13	14	0	15	15	18	13	17	16	0	12	12	14	0	-15	0	14	-16	18	17	15	13	14	0	0	-17	-17	0	15	-16	15	-17	14	12	0	-17	14	-14	0	15
GPD2	PROTEIN	12	16	15	15	16	-15	0	-15	-14	16	-15	11	0	0	13	19	19	18	0	0	13	-15	14	0	-15	14	-15	0	0	4	6	6	0	15	15	12	0	-20	-16	0	-14	-14	0	-16	13	-16	15	16	0	0	14	14	15	-16	0	14	12	13	0	14	14	17	12	16	15	0	11	11	13	0	-14	0	13	-15	17	16	14	12	13	0	0	-16	-16	0	14	-15	14	-16	13	11	0	-16	13	-13	0	14
3-Phospho-Hydroxy-Pyruvate	SIMPLE_MOLECULE	10	14	13	13	14	-13	0	-13	-12	14	-13	9	0	0	11	17	17	16	0	0	11	-13	12	0	-13	12	-13	0	0	6	8	4	0	13	13	10	0	-18	-14	0	-12	-12	0	-14	11	-14	13	14	0	0	12	12	13	-14	0	12	10	11	0	12	12	15	10	14	13	0	9	9	11	0	-12	0	11	-13	15	14	12	10	11	0	0	-14	-14	0	12	-13	12	-14	11	9	0	-14	11	-11	0	12
PHGDH	PROTEIN	9	13	12	12	13	-12	0	-12	-11	13	-12	8	0	0	10	16	16	15	0	0	10	-12	11	0	-12	11	-12	0	0	6	8	4	0	12	12	9	0	-17	-13	0	-11	-11	0	-13	10	-13	12	13	0	0	11	11	12	-13	0	11	9	10	0	11	11	14	9	13	12	0	8	8	10	0	-11	0	10	-12	14	13	11	9	10	0	0	-13	-13	0	11	-12	11	-13	10	8	0	-13	10	-10	0	11
Galactose-1-Phosphate	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galactose	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UDP-Glucose	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UDP-Galactose	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactose	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UDP	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glycogen	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UDP-Glucuronate	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALE	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GYS1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GYS2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glycogen Synthase	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PYGM	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PYGL	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PYGB	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glycogen Phophorylase	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALK1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALK2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galactokinase	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALT	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGDH	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3-Phosphoserine	SIMPLE_MOLECULE	9	13	12	12	13	-12	0	-12	-11	13	-12	8	0	0	10	16	16	15	0	0	10	-12	9	0	-12	11	-12	0	0	10	12	5	0	12	12	7	0	-17	-13	0	-11	-11	0	-13	10	-13	12	13	0	0	11	11	12	-13	0	11	9	10	0	11	11	14	9	13	12	0	8	8	10	0	-11	0	10	-12	14	13	11	9	10	0	0	-13	-13	0	11	-12	11	-13	10	8	0	-13	10	-10	0	11
PSAT1	PROTEIN	8	12	11	11	12	-11	0	-11	-10	12	-11	7	0	0	9	15	15	14	0	0	9	-11	10	0	-11	10	-11	0	0	7	9	4	0	11	11	8	0	-16	-12	0	-10	-10	0	-12	9	-12	11	12	0	0	10	10	11	-12	0	10	8	9	0	10	10	13	8	12	11	0	7	7	9	0	-10	0	9	-11	13	12	10	8	9	0	0	-12	-12	0	10	-11	10	-12	9	7	0	-12	9	-9	0	10
_alpha_-Ketogluatarate	SIMPLE_MOLECULE	11	15	14	14	15	-14	0	-14	-13	15	-14	10	0	0	12	18	18	17	0	0	12	-14	12	0	-14	13	-14	0	0	13	15	7	0	14	14	10	0	-19	-15	0	-13	-13	0	-15	12	-15	14	15	0	0	13	13	14	-15	0	13	11	12	0	13	13	16	11	15	14	0	10	10	12	0	-13	0	12	-14	16	15	13	11	12	0	0	-15	-15	0	13	-14	13	-15	12	10	0	-15	12	-12	0	13
Glutamate	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glyceralaldehyde-3-Phosphate	SIMPLE_MOLECULE	11	15	14	14	15	-14	0	-14	-13	15	-14	10	0	0	12	18	18	17	0	0	12	-14	13	0	-14	13	-14	0	0	5	7	5	0	14	14	11	0	-19	-15	0	-13	-13	0	-15	12	-15	14	15	0	0	13	13	14	-15	0	13	11	12	0	13	13	16	11	15	14	0	10	10	12	0	-13	0	12	-14	16	15	13	11	12	0	0	-15	-15	0	13	-14	13	-15	12	10	0	-15	12	-12	0	13
Serine	SIMPLE_MOLECULE	8	12	11	11	12	-11	0	-11	-10	12	-11	7	0	0	9	15	15	14	0	0	9	-11	8	0	-11	10	-11	0	0	9	11	4	0	11	11	6	0	-16	-12	0	-10	-10	0	-12	9	-12	11	12	0	0	10	10	11	-12	0	10	8	9	0	10	10	13	8	12	11	0	7	7	9	0	-10	0	9	-11	13	12	10	8	9	0	0	-12	-12	0	10	-11	10	-12	9	7	0	-12	9	-9	0	10
